,image1,image2,dist
492,09a_8.jpg,09b_7.jpg,0.59375
493,09a_8.jpg,09b_8.jpg,0.5
494,09a_8.jpg,09b_9.jpg,0.296875
495,09a_9.jpg,09b_1.jpg,0.5625
496,09a_9.jpg,09b_10.jpg,0.328125
497,09a_9.jpg,09b_2.jpg,0.46875
498,09a_9.jpg,09b_3.jpg,0.5
499,09a_9.jpg,09b_4.jpg,0.65625
500,09a_9.jpg,09b_5.jpg,0.46875
501,09a_9.jpg,09b_6.jpg,0.9375
502,09a_9.jpg,09b_7.jpg,0.5
503,09a_9.jpg,09b_8.jpg,0.59375
504,09a_9.jpg,09b_9.jpg,0.515625
